id,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,reviews_per_month,price
38109801,6/13/15,0,N/A,N/A,N/A,f,1,t,f,Caju,-22.89588,-43.21316,Entire home/apt,4,1 bath,2,2,,1043
11342011,2/11/16,0,N/A,N/A,N/A,f,1,t,f,Vila Isabel,-22.90929,-43.24453,Entire home/apt,4,1 bath,2,2,,11200
33268542,8/1/14,1,within an hour,100%,93%,t,10,t,t,Copacabana,-22.96392,-43.17479,Entire home/apt,4,1 bath,1,2,0.21,141
10630527,10/19/15,0,N/A,N/A,N/A,f,2,t,f,Recreio dos Bandeirantes,-23.0111,-43.46062,Entire home/apt,4,2 baths,2,2,,1602
9643097,4/7/15,0,N/A,N/A,N/A,f,2,t,f,Copacabana,-22.98444,-43.19052,Entire home/apt,10,2 baths,8,8,,186
13619035,6/20/16,0,N/A,N/A,N/A,f,1,t,f,Barra da Tijuca,-22.97352,-43.39611,Entire home/apt,4,2 baths,2,2,,2154
13826430,6/4/16,1,N/A,N/A,N/A,f,1,t,f,Taquara,-22.92448,-43.38165,Entire home/apt,8,1 bath,2,2,,1000
5910321,4/6/15,0,within a day,100%,33%,f,5,t,t,Laranjeiras,-22.92973,-43.1868,Entire home/apt,3,2 baths,2,2,0.08,400
13145826,2/14/15,0,within an hour,100%,32%,,7,t,t,Camorim,-22.97907,-43.41635,Entire home/apt,4,2 baths,2,4,0.14,160
32873404,1/13/19,0,N/A,N/A,100%,,3,t,t,Recreio dos Bandeirantes,-23.02971,-43.48333,Private room,2,1 private bath,,2,0.12,233
8.82131E+17,2/28/22,0,within a few hours,89%,0%,f,1,t,t,So Conrado,-22.99827663,-43.25716412,Private room,4,1 bath,1,2,,631
8.03769E+17,1/13/23,0,N/A,N/A,100%,f,1,t,t,Laranjeiras,-22.93237146,-43.18046233,Entire home/apt,4,1 bath,2,2,0.23,1200
20835077,6/18/16,0,within a day,50%,100%,f,2,t,f,Copacabana,-22.97179,-43.1866,Entire home/apt,2,1 bath,1,1,0.1,243
6.96244E+17,5/17/16,0,N/A,N/A,100%,,16,t,t,Rio Comprido,-22.928,-43.2134,Private room,2,1 shared bath,,1,0.21,150
8.25495E+17,8/26/22,0,within a day,71%,N/A,f,3,t,t,Catete,-22.93110096,-43.1792897,Entire home/apt,2,1 bath,1,1,,272
13377728,6/29/15,1,N/A,N/A,N/A,f,2,t,t,Barra da Tijuca,-23.01553,-43.31062,Entire home/apt,4,1 bath,1,2,,1267
6.34107E+17,5/24/22,1,within an hour,100%,96%,,6,t,t,Copacabana,-22.96511,-43.19149,Private room,2,1 private bath,,1,2.42,148
13522460,6/13/16,1,N/A,N/A,N/A,,3,t,t,Flamengo,-22.93746,-43.177299,Private room,1,1 private bath,,1,1.15,85
7.81298E+17,6/3/16,1,N/A,N/A,100%,f,1,t,t,Copacabana,-22.98326601,-43.19449581,Entire home/apt,2,2 baths,1,2,0.24,499
53382357,12/11/18,0,within a day,50%,13%,f,2,t,t,Barra da Tijuca,-23.01191,-43.32689,Entire home/apt,6,3 baths,2,4,0.06,1500
2967278,5/5/14,1,within a day,80%,37%,f,3,t,t,Copacabana,-22.97592,-43.18915,Entire home/apt,4,2 baths,1,1,0.26,250
10664808,1/18/16,0,N/A,N/A,N/A,f,1,t,t,Copacabana,-22.97281,-43.18722,Entire home/apt,4,1 bath,1,2,,576
54147097,11/11/21,0,within a day,100%,56%,f,10,t,t,Copacabana,-22.96566,-43.17974,Entire home/apt,5,2 baths,2,2,,450
41983342,8/24/16,1,within an hour,99%,67%,f,593,t,t,Copacabana,-22.96337,-43.17792,Entire home/apt,8,2.5 baths,3,4,0.1,769
39695994,9/6/16,1,within an hour,100%,99%,t,5,t,t,Camorim,-22.97545,-43.41472,Entire home/apt,2,1 bath,1,1,1.35,173
8.26774E+17,6/21/19,0,within an hour,100%,95%,t,7,t,t,Copacabana,-22.98060587,-43.19185647,Entire home/apt,4,1 bath,1,3,0.93,230
27048475,11/7/11,1,within an hour,95%,99%,f,272,t,t,Copacabana,-22.97004,-43.18599,Entire home/apt,2,1 bath,1,1,1.58,337
53254322,3/7/14,1,within a few hours,84%,57%,f,37,t,f,Copacabana,-22.97099,-43.18702,Entire home/apt,5,1 bath,1,4,0.1,420
904294,1/24/13,1,within a day,80%,67%,f,1,t,t,Copacabana,-22.96774,-43.19079,Entire home/apt,5,2 baths,3,4,0.15,900
7.23049E+17,12/8/19,0,within an hour,100%,69%,f,23,t,t,Barra da Tijuca,-23.00372,-43.34074,Private room,2,1 private bath,1,1,,313
7.99289E+17,5/24/16,1,N/A,N/A,100%,,2,t,t,Santa Teresa,-22.91850804,-43.18945382,Private room,2,1.5 baths,,1,0.58,150
52844660,11/20/18,0,within an hour,100%,100%,f,1,t,t,Botafogo,-22.95322,-43.17527,Entire home/apt,3,1 bath,1,2,0.17,350
52408554,2/24/16,0,N/A,N/A,N/A,f,1,t,f,Camorim,-22.978231,-43.416515,Entire home/apt,4,2 baths,2,2,,3300
13915047,7/8/16,0,N/A,N/A,100%,f,1,t,f,Camorim,-22.97958,-43.41317,Entire home/apt,5,2 baths,2,2,,800
7.06318E+17,8/30/22,0,within an hour,100%,67%,f,7,t,t,Laranjeiras,-22.9336554,-43.1867286,Shared room,8,2 shared baths,,8,,87
12971849,10/3/15,0,N/A,N/A,N/A,f,2,t,f,Jacarepagu,-22.9664,-43.38441,Entire home/apt,6,2.5 baths,3,3,,2100
8.17045E+17,8/23/22,0,N/A,N/A,71%,,2,f,f,Jacarepagu,-22.96930833,-43.38217704,Entire home/apt,3,1 bath,1,3,,502
10761293,1/22/16,1,N/A,N/A,N/A,f,1,t,f,Jacarepagu,-22.96734,-43.38426,Entire home/apt,4,2 baths,2,3,0.01,1338
47934544,10/2/19,0,within an hour,100%,98%,f,6,t,t,Copacabana,-22.96361,-43.19562,Entire home/apt,5,1 bath,1,2,1,60
9.0214E+17,5/29/23,0,within a day,58%,100%,f,4,t,t,Copacabana,-22.9636121,-43.19145385,Entire home/apt,3,1 bath,1,1,,200
14075338,7/18/16,0,a few days or more,0%,0%,f,1,t,f,Barra da Tijuca,-23.00915,-43.35388,Entire home/apt,6,2 baths,2,2,,3000
2950016,5/3/14,1,N/A,N/A,N/A,f,5,t,t,Botafogo,-22.95618,-43.19161,Entire home/apt,7,2 baths,2,4,,700
22794414,2/12/16,1,N/A,N/A,25%,f,9,t,t,Flamengo,-22.93588,-43.17736,Entire home/apt,2,1 bath,,1,,100
6.71545E+17,9/11/14,1,within an hour,100%,95%,t,30,t,t,Leblon,-22.9838062,-43.2166053,Entire home/apt,2,2 baths,1,1,3.14,421
37566682,5/23/19,0,N/A,N/A,N/A,,1,t,t,Copacabana,-22.97265,-43.18576,Private room,1,0 shared baths,,1,0.02,2500
50331364,6/1/20,0,within an hour,100%,100%,f,28,t,t,Copacabana,-22.96772,-43.18481,Entire home/apt,4,2 baths,2,3,0.64,492
8.24543E+17,12/29/22,1,within a few hours,100%,58%,f,7,t,t,Urca,-22.9464269,-43.1613125,Entire home/apt,2,1 bath,1,1,,302
324541,1/23/12,1,N/A,N/A,0%,,4,t,f,Botafogo,-22.94264,-43.18865,Private room,8,2 baths,,8,0.04,1672
46939242,10/17/19,0,within an hour,100%,99%,f,10,t,t,Copacabana,-22.9792,-43.1911,Shared room,1,1 shared bath,,15,0.18,77
8.76762E+17,9/15/21,0,within an hour,100%,98%,f,4,t,t,Centro,-22.90881811,-43.17806255,Entire home/apt,4,1 bath,1,1,4.74,124
7.7334E+17,10/22/22,1,N/A,N/A,100%,,3,t,t,Recreio dos Bandeirantes,-23.02404,-43.47416,Private room,2,1 shared bath,,2,,200
8.24668E+17,4/5/19,0,N/A,N/A,100%,f,1,t,f,Copacabana,-22.96603,-43.17741,Entire home/apt,4,1 bath,1,1,,1500
52529520,5/14/19,1,within a few hours,90%,100%,,4,t,t,Recreio dos Bandeirantes,-23.02992249,-43.47375488,Private room,5,1 private bath,,4,0.15,9999
35185586,5/22/19,0,N/A,N/A,N/A,f,6,t,f,Barra da Tijuca,-23.01355,-43.31578,Private room,2,1 bath,1,1,,1251
47267605,10/7/20,1,N/A,N/A,N/A,f,521,t,t,Copacabana,-22.97509,-43.18854,Private room,2,1 bath,1,1,0.17,275
47170656,3/8/16,0,within a few hours,100%,100%,f,3,t,t,Copacabana,-22.96637,-43.18547,Entire home/apt,6,2 baths,2,1,,300
31437913,1/8/19,1,a few days or more,0%,50%,f,37,t,f,Copacabana,-22.98515,-43.19041,Entire home/apt,3,1 bath,,2,0.34,283
51955102,2/9/18,0,within an hour,100%,92%,f,33,t,t,Botafogo,-22.94582,-43.18373,Entire home/apt,2,1 bath,,1,0.15,110
35764,6/27/10,1,within an hour,100%,96%,t,2,t,t,Copacabana,-22.98107,-43.19136,Entire home/apt,2,1.5 baths,1,1,2.84,192
286788,11/21/11,1,within an hour,100%,63%,,59,t,t,Copacabana,-22.96633,-43.17754,Private room,3,1 private bath,,2,0.2,180
42811546,3/9/20,0,N/A,N/A,N/A,f,3,t,f,Leblon,-22.98473,-43.22067,Entire home/apt,6,2 baths,3,1,,10000
43625687,9/21/13,1,within a few hours,89%,73%,f,239,t,t,Copacabana,-22.97472,-43.18854,Entire home/apt,8,2 baths,3,6,,25000
12171733,12/27/15,0,a few days or more,33%,0%,,1,t,t,Inhoaba,-22.91177,-43.58443,Private room,1,1 shared bath,,1,,50
52671636,10/7/21,0,N/A,N/A,N/A,,1,t,t,Copacabana,-22.96261,-43.19139,Private room,3,1 shared bath,,1,,1000
6226635,4/18/13,0,N/A,N/A,100%,,5,t,f,Freguesia (Jacarepagu),-22.9362,-43.3271,Private room,2,1 shared bath,,2,0.07,240
52527482,9/14/21,0,within a day,100%,100%,f,1,t,t,Barra da Tijuca,-23.01116,-43.42239,Entire home/apt,6,4 baths,3,5,0.53,980
8.47767E+17,6/21/10,1,within a few hours,89%,70%,,38,t,t,Barra da Tijuca,-23.00436676,-43.41294316,Entire home/apt,8,5.5 baths,4,1,,6500
42454031,2/10/15,1,within an hour,100%,100%,,13,t,t,Itanhang,-22.98576,-43.30422,Private room,3,1 private bath,,1,0.17,109
11185298,7/19/15,0,N/A,N/A,100%,,4,t,t,Pechincha,-22.92894,-43.36037,Private room,2,1 private bath,,2,0.08,110
43911977,6/20/20,0,N/A,N/A,N/A,,1,t,f,Taquara,-22.92439,-43.3843,Private room,6,1 private bath,,3,,500
48537845,11/25/16,1,within an hour,100%,99%,f,6,t,t,Urca,-22.95187,-43.16657,Private room,2,1 private bath,1,1,1.04,297
7.69369E+17,10/15/18,0,within an hour,100%,99%,t,2,t,t,Vasco da Gama,-22.8900631,-43.226016,Entire home/apt,4,1 bath,2,2,3.5,407
9855562,4/15/14,1,within a day,83%,10%,f,111,t,t,Barra da Tijuca,-23.01192,-43.43661,Entire home/apt,10,5.5 baths,5,5,,500
8.84808E+17,11/6/16,1,within an hour,100%,80%,t,21,t,t,Barra da Tijuca,-22.98782105,-43.35519191,Entire home/apt,4,2.5 baths,2,2,,1000
2831687,4/19/14,1,a few days or more,0%,N/A,f,1,t,f,So Conrado,-23.00057,-43.27777,Entire home/apt,10,8 baths,9,14,0.05,8000
8.56675E+17,7/17/18,1,within an hour,100%,100%,f,2,t,t,Freguesia (Jacarepagu),-22.9224152,-43.3398574,Entire home/apt,16,Half-bath,,1,1.79,800
10467383,3/12/15,0,N/A,N/A,0%,,1,t,t,Praa da Bandeira,-22.91511,-43.21199,Private room,2,1 bath,,1,0.01,143
4996258,7/14/13,1,within a few hours,100%,33%,f,4,t,t,Jardim Bot¢nico,-22.96109,-43.21571,Entire home/apt,4,3 baths,2,2,0.05,500
2575337,3/16/14,0,N/A,N/A,N/A,f,1,t,f,Tijuca,-22.9196,-43.23029,Entire home/apt,5,2 baths,3,3,,2500
53855365,11/26/13,0,N/A,N/A,N/A,f,2,t,f,Recreio dos Bandeirantes,-23.00948,-43.45611,Entire home/apt,8,5 baths,4,4,,2500
53942331,12/21/21,0,within a few hours,100%,100%,f,1,t,f,Copacabana,-22.98747,-43.18778,Entire home/apt,4,1 bath,1,1,0.42,790
2050176,8/18/13,1,within a few hours,91%,96%,f,3,t,t,Curicica,-22.94643,-43.38526,Entire home/apt,13,3 baths,3,9,0.63,251
12112698,3/29/16,0,within a few hours,100%,77%,t,1,t,t,Recreio dos Bandeirantes,-23.022,-43.48488,Entire home/apt,5,2 baths,2,4,0.39,300
41063816,12/25/19,0,N/A,N/A,N/A,f,1,t,f,Copacabana,-22.96635,-43.17935,Entire home/apt,3,1 bath,2,2,,4000
22940749,5/12/16,0,N/A,N/A,100%,f,2,t,t,Recreio dos Bandeirantes,-23.02207,-43.49008,Entire home/apt,2,3 baths,2,1,0.02,364
7.37772E+17,4/16/11,1,within an hour,100%,80%,f,12,t,t,Centro,-22.91461,-43.1789,Entire home/apt,6,2 baths,2,3,0.35,102
3379860,6/20/14,0,N/A,N/A,0%,f,1,t,f,Santa Teresa,-22.93139,-43.19765,Private room,3,1 bath,1,2,,522
3114294,5/21/14,0,N/A,N/A,N/A,f,1,t,f,Jacarepagu,-22.95802,-43.33554,Entire home/apt,4,1 bath,1,1,,1914
919852,2/2/13,1,N/A,N/A,N/A,,8,t,f,Santa Teresa,-22.91621,-43.1853,Private room,8,2 shared baths,,8,0.09,150
3358198,10/6/13,1,within an hour,97%,45%,f,118,t,t,Copacabana,-22.97992,-43.18995,Entire home/apt,4,1 bath,2,3,,1433
3043578,5/13/14,1,N/A,N/A,N/A,,2,t,f,Vidigal,-22.99565,-43.23638,Private room,3,1 bath,,3,,766
40632316,3/15/18,0,N/A,N/A,100%,,1,t,f,Cidade Nova,-22.91075,-43.20205,Private room,2,1 shared bath,,1,,900
7.36278E+17,3/9/21,0,N/A,N/A,100%,f,1,t,t,Copacabana,-22.9625,-43.17626,Entire home/apt,1,1 bath,1,1,,61
53213876,5/28/16,1,within an hour,100%,100%,t,81,t,t,Copacabana,-22.96291,-43.17406,Entire home/apt,4,1 bath,1,2,0.23,359
6.66568E+17,1/9/18,0,within an hour,96%,100%,,20,t,t,Jardim Guanabara,-22.80644,-43.20959,Private room,3,1 shared bath,1,2,1.17,204
43009148,3/24/20,0,N/A,N/A,0%,,1,t,f,Catete,-22.92526,-43.17708,Private room,2,1 shared bath,,1,,350
8.42037E+17,4/15/14,0,within a few hours,93%,55%,f,65,t,t,Leblon,-22.98515995,-43.22875232,Entire home/apt,2,1 bath,1,1,,522
6.9623E+17,5/31/19,0,within a day,100%,100%,,2,t,t,Copacabana,-22.96743,-43.17912,Private room,2,2 baths,,1,0.21,680
53555219,11/26/21,0,within an hour,100%,33%,f,14,t,t,Copacabana,-22.96235,-43.17402,Entire home/apt,10,3.5 baths,3,6,0.11,650
40228021,11/19/19,0,N/A,N/A,N/A,f,5,t,f,Copacabana,-22.981702,-43.194234,Entire home/apt,4,1 bath,1,2,,800
7.31756E+17,5/30/16,0,N/A,N/A,N/A,f,1,f,f,Copacabana,-22.98453837,-43.19372888,Entire home/apt,2,1 bath,1,2,,310
8.99254E+17,1/7/14,0,within a day,100%,89%,f,2,t,t,Recreio dos Bandeirantes,-23.02258212,-43.47886877,Entire home/apt,3,3 baths,2,3,,450
8.07471E+17,8/9/15,0,within an hour,100%,79%,f,5,t,f,Copacabana,-22.9708434,-43.18637074,Entire home/apt,2,1 bath,1,1,,304
7.92487E+17,3/23/11,1,within an hour,100%,43%,t,92,t,t,Copacabana,-22.96440538,-43.17743665,Entire home/apt,3,1 bath,1,2,,1300
11573567,3/1/16,1,N/A,N/A,N/A,,4,t,f,Vargem Grande,-22.96973,-43.48026,Entire home/apt,10,3 baths,5,7,,4300
7.78122E+17,6/20/17,0,N/A,N/A,N/A,f,1,t,t,So Conrado,-22.99756,-43.25572,Private room,4,1 private bath,1,1,,1200
37213371,7/28/19,1,within an hour,100%,100%,f,5,t,f,Barra da Tijuca,-23.00353,-43.32754,Entire home/apt,3,1 bath,1,1,0.26,120
14498637,7/27/16,0,N/A,N/A,100%,,1,t,t,Leblon,-22.98021,-43.2267,Private room,2,3.5 baths,,1,,1000
20724890,9/21/13,1,within a few hours,89%,73%,f,239,t,t,Copacabana,-22.96434,-43.17456,Entire home/apt,6,1 bath,1,4,0.87,283
8.7755E+17,1/11/17,1,within a day,75%,100%,f,2,t,t,Praa Seca,-22.88801861,-43.34953708,Entire home/apt,12,2.5 baths,5,8,,600
5.96746E+17,10/22/19,1,within a few hours,100%,26%,t,56,t,t,Copacabana,-22.98407,-43.18909,Entire home/apt,8,3 baths,3,6,0.21,1150
7.24181E+17,6/10/19,0,N/A,N/A,N/A,f,1,t,t,Copacabana,-22.97001,-43.18888,Entire home/apt,4,2 baths,2,2,,998
7.60021E+17,9/28/20,0,N/A,N/A,N/A,f,1,f,t,So Conrado,-22.99684,-43.25656,Private room,2,1 private bath,1,1,,500
8.51531E+17,7/21/16,1,within an hour,100%,100%,f,5,t,t,Copacabana,-22.96991327,-43.18353362,Entire home/apt,2,1 bath,1,1,1.23,334
4874991,10/7/13,0,within a few hours,100%,80%,t,2,t,t,Ipanema,-22.98083,-43.2004,Entire home/apt,4,2 baths,2,2,0.3,717
39775497,11/13/17,1,within an hour,100%,96%,t,1,t,t,Ipanema,-22.98516,-43.20967,Entire home/apt,2,1 bath,1,2,1.09,480
8.24757E+17,5/21/14,1,N/A,N/A,50%,f,28,t,f,Copacabana,-22.96985,-43.18415,Entire home/apt,6,3 baths,3,4,,1400
4242017,8/29/14,1,within a few hours,100%,68%,,4,t,t,Ipanema,-22.98515,-43.20508,Private room,2,2 shared baths,,1,0.21,125
8.03051E+17,1/17/15,0,within an hour,100%,82%,f,1,t,t,Leme,-22.96401,-43.17,Entire home/apt,10,3 baths,4,5,1.19,1680
1348194,7/6/13,1,within a few hours,100%,63%,,2,t,t,Santa Teresa,-22.91993,-43.18904,Entire home/apt,5,2 baths,2,4,0.13,430
4557003,12/24/13,1,within a few hours,99%,100%,f,18,t,t,Santa Teresa,-22.91797,-43.18206,Hotel room,2,1 bath,,1,1.59,313
8.73873E+17,5/29/17,0,within a few hours,100%,67%,f,1,t,f,Botafogo,-22.94375779,-43.18760494,Entire home/apt,4,1 bath,1,1,2,197
3250466,5/21/14,1,within an hour,100%,100%,t,1,t,t,Copacabana,-22.9695,-43.18203,Entire home/apt,4,1 bath,1,2,0.74,193
9.15831E+17,9/15/14,1,within an hour,99%,98%,f,28,t,t,Ipanema,-22.9849715,-43.2030309,Entire home/apt,2,1 bath,1,1,,363
14015152,1/30/13,1,N/A,N/A,N/A,f,1,t,t,Ipanema,-22.98518,-43.19774,Entire home/apt,6,2.5 baths,2,4,1.18,427
8.145E+17,8/28/16,1,within an hour,100%,100%,t,31,t,t,Ipanema,-22.9859453,-43.2085806,Entire home/apt,5,2 baths,2,2,3.24,1008
23024700,1/28/18,0,within a few hours,92%,79%,t,1,t,t,Leblon,-22.98267,-43.2254,Entire home/apt,3,1 bath,1,2,0.77,196
52069014,11/26/12,1,within a few hours,100%,81%,t,153,t,t,Ipanema,-22.98328,-43.20442,Entire home/apt,4,1.5 baths,2,2,0.69,309
52515009,4/7/15,1,within a few hours,80%,40%,f,2,t,t,Ipanema,-22.981977,-43.206959,Entire home/apt,5,2 baths,2,5,1.27,431
54301294,10/13/21,1,within an hour,100%,100%,f,3,t,t,Ipanema,-22.98517,-43.21173,Entire home/apt,4,1 bath,1,1,1.68,464
223073,4/12/11,1,within an hour,100%,100%,t,7,t,t,Ipanema,-22.9828,-43.20467,Entire home/apt,2,1 bath,1,1,3.18,252
12628418,4/23/16,0,N/A,N/A,N/A,f,1,t,f,Jacarepagu,-22.97111,-43.41714,Entire home/apt,4,2 baths,2,3,,1000
8.20284E+17,8/28/16,1,within an hour,100%,100%,t,31,t,t,Ipanema,-22.98356828,-43.19703397,Entire home/apt,9,3 baths,4,6,4.47,1172
6.9635E+17,9/16/20,1,within an hour,100%,94%,t,1,t,t,Leblon,-22.9835,-43.22544,Entire home/apt,4,2 baths,2,3,1.31,435
8.21175E+17,3/21/12,1,within a few hours,97%,87%,f,384,t,t,Leblon,-22.98274396,-43.21657564,Entire home/apt,6,1 bath,2,3,1.22,372
18036273,8/24/16,1,within an hour,99%,67%,f,593,t,t,Copacabana,-22.97584,-43.19535,Entire home/apt,4,1 bath,2,3,,390
6.35299E+17,7/2/17,0,within a few hours,100%,98%,f,4,t,t,Copacabana,-22.97358,-43.19182,Entire home/apt,3,1 bath,,2,2.13,268
8.07497E+17,10/30/15,0,N/A,N/A,N/A,f,1,t,t,Ipanema,-22.9840524,-43.2038817,Entire home/apt,6,2 baths,3,4,,2433
7.16021E+17,3/23/11,1,within an hour,100%,43%,t,92,t,t,Copacabana,-22.97844,-43.18989,Entire home/apt,4,1 bath,1,2,,250
30941964,12/17/18,1,within an hour,100%,100%,t,1,t,t,Jacarepagu,-22.97479096,-43.41178252,Entire home/apt,4,1 bath,1,2,0.77,531
31703718,1/20/19,0,N/A,N/A,0%,f,2,t,t,Leblon,-22.98591,-43.22923,Entire home/apt,4,2 baths,2,3,,1800
8.00198E+17,12/28/22,0,N/A,N/A,0%,,1,f,f,Copacabana,-22.98634909,-43.18993837,Private room,2,3 baths,,2,,400
5212678,12/2/14,0,within a day,50%,30%,,7,t,f,Leme,-22.96082,-43.17035,Shared room,6,2 shared baths,,6,0.02,105
6.48548E+17,6/13/22,0,within an hour,100%,97%,f,1,t,t,Copacabana,-22.98179,-43.19466,Entire home/apt,4,1 bath,1,3,1.75,263
11562838,10/21/14,1,within an hour,97%,60%,t,595,t,t,Ipanema,-22.98355,-43.19806,Entire home/apt,6,2 baths,3,3,0.15,1483
31119727,1/24/12,1,within an hour,100%,100%,t,9,t,t,Ipanema,-22.98631,-43.20121,Entire home/apt,2,1 bath,1,1,2.22,311
32139271,2/15/16,0,within an hour,100%,100%,t,2,t,f,Ipanema,-22.98307,-43.20123,Entire home/apt,4,1.5 baths,2,3,0.36,397
8.80321E+17,4/10/12,1,within a few hours,100%,94%,t,32,t,t,Ipanema,-22.98491733,-43.20141258,Entire home/apt,4,1.5 baths,2,3,1,600
16188316,10/4/15,1,within a few hours,80%,40%,f,1,t,t,Copacabana,-22.97759,-43.19087,Entire home/apt,4,1 bath,1,1,0.17,140
2802321,4/15/14,1,N/A,N/A,50%,,3,t,t,Copacabana,-22.98282,-43.19542,Private room,1,1 private bath,,1,0.37,166
1897217,11/6/13,1,within a day,100%,N/A,f,1,t,t,Leblon,-22.98291,-43.22316,Entire home/apt,8,5 baths,4,7,0.01,5186
7.5162E+17,3/26/16,1,within an hour,100%,97%,t,1,t,f,Leblon,-22.982519,-43.2231213,Entire home/apt,2,1 bath,1,1,1.87,236
7.81122E+17,4/15/14,0,within a few hours,93%,55%,f,65,t,t,Leblon,-22.98228,-43.22464,Entire home/apt,2,1 bath,1,1,,850
48145566,1/19/20,1,within an hour,100%,100%,t,1,t,f,Copacabana,-22.96121,-43.17602,Entire home/apt,5,1.5 baths,2,3,2.3,346
5.62951E+17,3/21/12,1,within a few hours,97%,87%,f,384,t,t,Leblon,-22.98251915,-43.22312164,Entire home/apt,3,1 bath,,2,1.06,180
45006667,11/19/11,1,within an hour,100%,94%,t,74,t,t,Ipanema,-22.98626,-43.19867,Entire home/apt,4,2 baths,2,3,1.12,1682
8.79775E+17,5/28/12,1,within an hour,100%,78%,t,4,t,t,Copacabana,-22.98542178,-43.18896988,Entire home/apt,4,2 baths,2,2,1.73,822
8.43291E+17,10/7/19,1,N/A,N/A,100%,f,78,t,t,Leblon,-22.9838193,-43.2164932,Entire home/apt,4,2 baths,3,3,3.19,307
6.81269E+17,3/20/14,1,within an hour,100%,97%,f,20,t,t,Ipanema,-22.9828,-43.1998,Entire home/apt,2,1 bath,1,1,2.99,414
9.02342E+17,2/18/18,0,within an hour,100%,94%,f,3,t,t,Copacabana,-22.96270789,-43.17753798,Entire home/apt,2,1 bath,1,1,,245
8.73112E+17,4/2/19,0,within an hour,100%,100%,f,5,t,t,Leblon,-22.9828132,-43.2227865,Entire home/apt,4,1.5 baths,1,3,1.48,556
4824307,7/7/11,1,within an hour,100%,96%,f,15,t,t,Ipanema,-22.98356,-43.19806,Entire home/apt,6,3 baths,2,3,0.62,456
34892437,9/20/10,1,within a few hours,90%,57%,f,8,t,t,Leblon,-22.9826898,-43.22445368,Entire home/apt,4,1.5 baths,1,2,0.19,379
34708242,5/14/19,0,within an hour,100%,100%,f,1,t,f,Alto da Boa Vista,-22.95078,-43.26369,Entire home/apt,10,4 baths,5,8,0.23,1800
14065491,7/18/16,0,within an hour,100%,81%,,4,t,f,Jo,-23.0126,-43.28956,Private room,2,1 shared bath,,2,0.14,258
6.27709E+17,2/18/18,0,N/A,N/A,85%,,13,t,t,Pechincha,-22.938,-43.35662,Entire home/apt,2,1 bath,1,1,0.51,280
31517435,5/25/18,1,within an hour,100%,88%,t,3,t,t,Santa Teresa,-22.931713,-43.196827,Entire home/apt,4,1.5 baths,2,2,0.2,360
13515704,1/4/16,1,within an hour,100%,100%,t,2,t,t,Centro,-22.8979,-43.18007,Entire home/apt,15,1 bath,1,1,0.25,800
8.35621E+17,4/15/19,0,a few days or more,0%,100%,f,1,t,t,Centro,-22.90289925,-43.17799338,Entire home/apt,5,1 bath,2,3,,900
33883045,8/10/17,0,within an hour,100%,100%,f,6,t,f,Recreio dos Bandeirantes,-23.03157,-43.48316,Entire home/apt,7,2 baths,2,5,0.89,299
42276647,1/28/20,0,within an hour,100%,70%,f,1,t,f,Recreio dos Bandeirantes,-23.03109,-43.48348,Entire home/apt,6,1 bath,1,2,0.33,145
7.82575E+17,12/14/22,0,within an hour,100%,100%,f,1,t,t,Recreio dos Bandeirantes,-23.03024231,-43.47242814,Entire home/apt,6,1 bath,1,4,4.37,189
50915348,6/11/20,0,within a day,86%,100%,f,2,t,t,Barra da Tijuca,-23.00269,-43.3062,Entire home/apt,4,1 bath,1,1,0.68,321
7.02981E+17,6/20/19,0,N/A,N/A,62%,,2,t,t,Jacarepagu,-22.96461,-43.38499,Private room,2,1 shared bath,,1,0.2,620
45081632,9/13/17,1,within an hour,100%,98%,f,3,t,t,Jacarepagu,-22.96438,-43.40226,Entire home/apt,2,1 bath,1,2,1.36,117
8.63044E+17,6/23/18,0,within an hour,100%,88%,f,3,t,t,Barra da Tijuca,-23.00256,-43.3272719,Entire home/apt,2,1 bath,1,1,0.37,250
14251825,8/22/15,0,N/A,N/A,57%,,5,t,t,Jacarepagu,-22.96816,-43.39239,Private room,2,1.5 baths,,2,0.07,700
9.18994E+17,6/15/23,0,N/A,N/A,N/A,f,1,t,t,Santa Teresa,-22.9171261,-43.1779308,Entire home/apt,2,1 bath,1,1,,184
32748812,2/13/18,0,within an hour,100%,91%,t,2,t,f,Centro,-22.90954,-43.1852,Entire home/apt,3,1 bath,1,2,1.29,102
13998507,7/13/16,0,N/A,N/A,N/A,f,1,t,f,Jacarepagu,-22.97009,-43.41913,Entire home/apt,6,3 baths,2,3,,2800
22651110,8/8/17,1,within an hour,100%,100%,f,8,t,f,Jacarepagu,-22.9754,-43.41148,Shared room,6,1 shared bath,,6,0.2,129
36470924,7/7/19,0,within an hour,100%,97%,f,1,t,t,Barra da Tijuca,-23.00887,-43.35563,Entire home/apt,6,1 bath,3,3,0.58,1186
10507404,8/3/15,0,within an hour,100%,100%,f,2,t,t,Barra da Tijuca,-23.01489,-43.31075,Entire home/apt,6,2 baths,2,5,1.78,800
